date,store_name,product_name,BOD_inventory,sales_units
1/16/2016,Stony Brook,orange,12,12
1/16/2016,Stony Brook,lettuce,73,49
1/16/2016,Stony Brook,tomato,273,22
1/16/2016,Stony Brook,cucumber,303,17
1/16/2016,Stony Brook,avocado,219,33
1/16/2016,Greenport,banana,0,0
1/16/2016,Greenport,watermelon,221,33
1/16/2016,Greenport,orange,0,0
1/16/2016,Greenport,lettuce,16,16
1/16/2016,Greenport,tomato,251,23
1/16/2016,Greenport,cucumber,280,22
1/16/2016,Greenport,avocado,161,34
1/16/2016,Rye,banana,85,46
1/16/2016,Rye,watermelon,302,15
1/16/2016,Rye,orange,119,40
1/16/2016,Rye,lettuce,183,38
1/16/2016,Rye,tomato,322,14
1/16/2016,Rye,cucumber,329,10
1/16/2016,Rye,avocado,272,19
1/16/2016,Sleepy Hollow,banana,0,0
1/16/2016,Sleepy Hollow,watermelon,233,31
1/16/2016,Sleepy Hollow,orange,0,0
1/16/2016,Sleepy Hollow,lettuce,25,25
1/16/2016,Sleepy Hollow,tomato,255,24
1/16/2016,Sleepy Hollow,cucumber,278,17
1/16/2016,Sleepy Hollow,avocado,181,31
1/17/2016,Garden City,banana,400,65
1/17/2016,Garden City,watermelon,400,21
1/17/2016,Garden City,orange,400,51
1/17/2016,Garden City,lettuce,400,53
1/17/2016,Garden City,tomato,400,17
1/17/2016,Garden City,cucumber,400,15
1/17/2016,Garden City,avocado,400,29
1/17/2016,Merrick,banana,400,75
1/17/2016,Merrick,watermelon,400,25
1/17/2016,Merrick,orange,400,65
1/17/2016,Merrick,lettuce,400,55
1/17/2016,Merrick,tomato,400,16
1/17/2016,Merrick,cucumber,400,14
1/17/2016,Merrick,avocado,400,27
1/17/2016,Oceanside,banana,400,100
1/17/2016,Oceanside,watermelon,400,35
1/17/2016,Oceanside,orange,400,92
1/17/2016,Oceanside,lettuce,400,86
1/17/2016,Oceanside,tomato,400,29
1/17/2016,Oceanside,cucumber,400,22
1/17/2016,Oceanside,avocado,400,47
1/17/2016,Stony Brook,banana,400,83
1/17/2016,Stony Brook,watermelon,400,26
1/17/2016,Stony Brook,orange,400,76
1/17/2016,Stony Brook,lettuce,400,60
1/17/2016,Stony Brook,tomato,400,23
1/17/2016,Stony Brook,cucumber,400,17
1/17/2016,Stony Brook,avocado,400,30
1/17/2016,Greenport,banana,400,107
1/17/2016,Greenport,watermelon,400,30
1/17/2016,Greenport,orange,400,75
1/17/2016,Greenport,lettuce,400,63
1/17/2016,Greenport,tomato,400,27
1/17/2016,Greenport,cucumber,400,21
1/17/2016,Greenport,avocado,400,42
1/17/2016,Rye,banana,400,52
1/17/2016,Rye,watermelon,400,15
1/17/2016,Rye,orange,400,45
1/17/2016,Rye,lettuce,400,34
1/17/2016,Rye,tomato,400,15
1/17/2016,Rye,cucumber,400,11
1/17/2016,Rye,avocado,400,23
1/17/2016,Sleepy Hollow,banana,400,84
1/17/2016,Sleepy Hollow,watermelon,400,28
1/17/2016,Sleepy Hollow,orange,400,76
1/17/2016,Sleepy Hollow,lettuce,400,61
1/17/2016,Sleepy Hollow,tomato,400,20
1/17/2016,Sleepy Hollow,cucumber,400,20
1/17/2016,Sleepy Hollow,avocado,400,32
1/18/2016,Garden City,banana,335,64
1/18/2016,Garden City,watermelon,379,18
1/18/2016,Garden City,orange,349,65
1/18/2016,Garden City,lettuce,347,47
1/18/2016,Garden City,tomato,383,15
1/18/2016,Garden City,cucumber,385,15
1/18/2016,Garden City,avocado,371,29
1/18/2016,Merrick,banana,325,62
1/18/2016,Merrick,watermelon,375,23
1/18/2016,Merrick,orange,335,66
1/18/2016,Merrick,lettuce,345,49
1/18/2016,Merrick,tomato,384,21
1/18/2016,Merrick,cucumber,386,14
1/18/2016,Merrick,avocado,373,25
1/18/2016,Oceanside,banana,300,112
1/18/2016,Oceanside,watermelon,365,35
1/18/2016,Oceanside,orange,308,116
1/18/2016,Oceanside,lettuce,314,93
1/18/2016,Oceanside,tomato,371,35
1/18/2016,Oceanside,cucumber,378,26
1/18/2016,Oceanside,avocado,353,39
1/18/2016,Stony Brook,banana,317,88
1/18/2016,Stony Brook,watermelon,374,24
1/18/2016,Stony Brook,orange,324,59
1/18/2016,Stony Brook,lettuce,340,51
1/18/2016,Stony Brook,tomato,377,19
1/18/2016,Stony Brook,cucumber,383,18
1/18/2016,Stony Brook,avocado,370,33
1/18/2016,Greenport,banana,293,95
1/18/2016,Greenport,watermelon,370,31
1/18/2016,Greenport,orange,325,90
1/18/2016,Greenport,lettuce,337,71
1/18/2016,Greenport,tomato,373,28
1/18/2016,Greenport,cucumber,379,19
1/18/2016,Greenport,avocado,358,43
1/18/2016,Rye,banana,348,50
1/18/2016,Rye,watermelon,385,14
1/18/2016,Rye,orange,355,47
1/18/2016,Rye,lettuce,366,36
1/18/2016,Rye,tomato,385,15
1/18/2016,Rye,cucumber,389,11
1/18/2016,Rye,avocado,377,19
1/18/2016,Sleepy Hollow,banana,316,81
1/18/2016,Sleepy Hollow,watermelon,372,29
1/18/2016,Sleepy Hollow,orange,324,90
1/18/2016,Sleepy Hollow,lettuce,339,63
1/18/2016,Sleepy Hollow,tomato,380,23
1/18/2016,Sleepy Hollow,cucumber,380,17
1/18/2016,Sleepy Hollow,avocado,368,36
1/19/2016,Garden City,banana,271,66
1/19/2016,Garden City,watermelon,361,22
1/19/2016,Garden City,orange,284,51
1/19/2016,Garden City,lettuce,300,45
1/19/2016,Garden City,tomato,368,19
1/19/2016,Garden City,cucumber,370,16
1/19/2016,Garden City,avocado,342,26
1/19/2016,Merrick,banana,263,78
1/19/2016,Merrick,watermelon,352,22
1/19/2016,Merrick,orange,269,57
1/19/2016,Merrick,lettuce,296,43
1/19/2016,Merrick,tomato,363,19
1/19/2016,Merrick,cucumber,372,16
1/19/2016,Merrick,avocado,348,28
1/19/2016,Oceanside,banana,188,102
1/19/2016,Oceanside,watermelon,330,35
1/19/2016,Oceanside,orange,192,90
1/19/2016,Oceanside,lettuce,221,87
1/19/2016,Oceanside,tomato,336,30
1/19/2016,Oceanside,cucumber,352,23
1/19/2016,Oceanside,avocado,314,40
1/19/2016,Stony Brook,banana,229,72
1/19/2016,Stony Brook,watermelon,350,24
1/19/2016,Stony Brook,orange,265,57
1/19/2016,Stony Brook,lettuce,289,49
1/19/2016,Stony Brook,tomato,358,21
1/19/2016,Stony Brook,cucumber,365,18
1/19/2016,Stony Brook,avocado,337,32
1/19/2016,Greenport,banana,198,101
1/19/2016,Greenport,watermelon,339,31
1/19/2016,Greenport,orange,235,71
1/19/2016,Greenport,lettuce,266,73
1/19/2016,Greenport,tomato,345,25
1/19/2016,Greenport,cucumber,360,21
1/19/2016,Greenport,avocado,315,42
1/19/2016,Rye,banana,298,53
1/19/2016,Rye,watermelon,371,18
1/19/2016,Rye,orange,308,41
1/19/2016,Rye,lettuce,330,34
1/19/2016,Rye,tomato,370,14
1/19/2016,Rye,cucumber,378,11
1/19/2016,Rye,avocado,358,21
1/19/2016,Sleepy Hollow,banana,235,82
1/19/2016,Sleepy Hollow,watermelon,343,30
1/19/2016,Sleepy Hollow,orange,234,79
1/19/2016,Sleepy Hollow,lettuce,276,61
1/19/2016,Sleepy Hollow,tomato,357,24
1/19/2016,Sleepy Hollow,cucumber,363,21
1/19/2016,Sleepy Hollow,avocado,332,35
1/20/2016,Garden City,banana,205,58
1/20/2016,Garden City,watermelon,339,18
1/20/2016,Garden City,orange,233,56
1/20/2016,Garden City,lettuce,255,52
1/20/2016,Garden City,tomato,349,15
1/20/2016,Garden City,cucumber,354,16
1/20/2016,Garden City,avocado,316,27
1/20/2016,Merrick,banana,185,67
1/20/2016,Merrick,watermelon,330,19
1/20/2016,Merrick,orange,212,71
1/20/2016,Merrick,lettuce,253,46
1/20/2016,Merrick,tomato,344,21
1/20/2016,Merrick,cucumber,356,14
1/20/2016,Merrick,avocado,320,28
1/20/2016,Oceanside,banana,86,86
1/20/2016,Oceanside,watermelon,295,39
1/20/2016,Oceanside,orange,102,88
1/20/2016,Oceanside,lettuce,134,80
1/20/2016,Oceanside,tomato,306,27
1/20/2016,Oceanside,cucumber,329,23
1/20/2016,Oceanside,avocado,274,48
1/20/2016,Stony Brook,banana,157,74
1/20/2016,Stony Brook,watermelon,326,23
1/20/2016,Stony Brook,orange,208,62
1/20/2016,Stony Brook,lettuce,240,60
1/20/2016,Stony Brook,tomato,337,21
1/20/2016,Stony Brook,cucumber,347,17
1/20/2016,Stony Brook,avocado,305,27
1/20/2016,Greenport,banana,97,97
1/20/2016,Greenport,watermelon,308,30
1/20/2016,Greenport,orange,164,90
1/20/2016,Greenport,lettuce,193,64
1/20/2016,Greenport,tomato,320,26
1/20/2016,Greenport,cucumber,339,22
1/20/2016,Greenport,avocado,273,35
1/20/2016,Rye,banana,245,51
1/20/2016,Rye,watermelon,353,15
1/20/2016,Rye,orange,267,39
1/20/2016,Rye,lettuce,296,39
1/20/2016,Rye,tomato,356,13
1/20/2016,Rye,cucumber,367,12
1/20/2016,Rye,avocado,337,21
1/20/2016,Sleepy Hollow,banana,153,87
1/20/2016,Sleepy Hollow,watermelon,313,25
1/20/2016,Sleepy Hollow,orange,155,84
1/20/2016,Sleepy Hollow,lettuce,215,61
1/20/2016,Sleepy Hollow,tomato,333,26
1/20/2016,Sleepy Hollow,cucumber,342,20
1/20/2016,Sleepy Hollow,avocado,297,31
1/21/2016,Garden City,banana,147,67
1/21/2016,Garden City,watermelon,321,18
1/21/2016,Garden City,orange,177,52
1/21/2016,Garden City,lettuce,203,51
1/21/2016,Garden City,tomato,334,19
1/21/2016,Garden City,cucumber,338,15
1/21/2016,Garden City,avocado,289,22
1/21/2016,Merrick,banana,118,79
1/21/2016,Merrick,watermelon,311,25
1/21/2016,Merrick,orange,141,68
1/21/2016,Merrick,lettuce,207,46
1/21/2016,Merrick,tomato,323,17
1/21/2016,Merrick,cucumber,342,15
1/21/2016,Merrick,avocado,292,31
1/21/2016,Oceanside,banana,0,0
1/21/2016,Oceanside,watermelon,256,33
1/21/2016,Oceanside,orange,14,14
1/21/2016,Oceanside,lettuce,54,54
1/21/2016,Oceanside,tomato,279,33
1/21/2016,Oceanside,cucumber,306,24
1/21/2016,Oceanside,avocado,226,44
1/21/2016,Stony Brook,banana,83,76
1/21/2016,Stony Brook,watermelon,303,26
1/21/2016,Stony Brook,orange,146,67
1/21/2016,Stony Brook,lettuce,180,46
1/21/2016,Stony Brook,tomato,316,21
1/21/2016,Stony Brook,cucumber,330,19
1/21/2016,Stony Brook,avocado,278,29
1/21/2016,Greenport,banana,0,0
1/21/2016,Greenport,watermelon,278,30
1/21/2016,Greenport,orange,74,74
1/21/2016,Greenport,lettuce,129,61
1/21/2016,Greenport,tomato,294,27
1/21/2016,Greenport,cucumber,317,20
1/21/2016,Greenport,avocado,238,42
1/21/2016,Rye,banana,194,52
1/21/2016,Rye,watermelon,338,18
1/21/2016,Rye,orange,228,45
1/21/2016,Rye,lettuce,257,39
1/21/2016,Rye,tomato,343,15
1/21/2016,Rye,cucumber,355,12
1/21/2016,Rye,avocado,316,22
1/21/2016,Sleepy Hollow,banana,66,66
1/21/2016,Sleepy Hollow,watermelon,288,32
1/21/2016,Sleepy Hollow,orange,71,71
1/21/2016,Sleepy Hollow,lettuce,154,57
1/21/2016,Sleepy Hollow,tomato,307,22
1/21/2016,Sleepy Hollow,cucumber,322,20
1/21/2016,Sleepy Hollow,avocado,266,35
1/22/2016,Garden City,banana,80,63
1/22/2016,Garden City,watermelon,303,18
1/22/2016,Garden City,orange,125,55
1/22/2016,Garden City,lettuce,152,44
1/22/2016,Garden City,tomato,315,19
1/22/2016,Garden City,cucumber,323,14
1/22/2016,Garden City,avocado,267,23
1/22/2016,Merrick,banana,39,39
1/22/2016,Merrick,watermelon,286,23
1/22/2016,Merrick,orange,73,61
1/22/2016,Merrick,lettuce,161,54
1/22/2016,Merrick,tomato,306,19
1/22/2016,Merrick,cucumber,327,16
1/22/2016,Merrick,avocado,261,30
1/22/2016,Oceanside,banana,0,0
1/22/2016,Oceanside,watermelon,223,40
1/22/2016,Oceanside,orange,0,0
1/22/2016,Oceanside,lettuce,0,0
1/22/2016,Oceanside,tomato,246,33
1/22/2016,Oceanside,cucumber,282,29
1/22/2016,Oceanside,avocado,182,43
1/22/2016,Stony Brook,banana,7,7
1/22/2016,Stony Brook,watermelon,277,26
1/22/2016,Stony Brook,orange,79,66
1/22/2016,Stony Brook,lettuce,134,54
1/22/2016,Stony Brook,tomato,295,19
1/22/2016,Stony Brook,cucumber,311,17
1/22/2016,Stony Brook,avocado,249,26
1/22/2016,Greenport,banana,0,0
1/22/2016,Greenport,watermelon,248,33
1/22/2016,Greenport,orange,0,0
1/22/2016,Greenport,lettuce,68,68
1/22/2016,Greenport,tomato,267,24
1/22/2016,Greenport,cucumber,297,21
1/22/2016,Greenport,avocado,196,42
1/22/2016,Rye,banana,142,55
1/22/2016,Rye,watermelon,320,14
1/22/2016,Rye,orange,183,52
1/22/2016,Rye,lettuce,218,41
1/22/2016,Rye,tomato,328,14
1/22/2016,Rye,cucumber,343,11
1/22/2016,Rye,avocado,294,20
1/22/2016,Sleepy Hollow,banana,0,0
1/22/2016,Sleepy Hollow,watermelon,256,25
1/22/2016,Sleepy Hollow,orange,0,0
1/22/2016,Sleepy Hollow,lettuce,97,72
1/22/2016,Sleepy Hollow,tomato,285,26
1/22/2016,Sleepy Hollow,cucumber,302,20
1/22/2016,Sleepy Hollow,avocado,231,38
1/23/2016,Garden City,banana,17,17
1/23/2016,Garden City,watermelon,285,23
1/23/2016,Garden City,orange,70,53
1/23/2016,Garden City,lettuce,108,51
1/23/2016,Garden City,tomato,296,18
1/23/2016,Garden City,cucumber,309,16
1/23/2016,Garden City,avocado,244,28
1/23/2016,Merrick,banana,0,0
1/23/2016,Merrick,watermelon,263,25
1/23/2016,Merrick,orange,12,12
1/23/2016,Merrick,lettuce,107,49
1/23/2016,Merrick,tomato,287,16
1/23/2016,Merrick,cucumber,311,16
1/23/2016,Merrick,avocado,231,28
1/23/2016,Oceanside,banana,0,0
1/23/2016,Oceanside,watermelon,183,31
1/23/2016,Oceanside,orange,0,0
1/23/2016,Oceanside,lettuce,0,0
1/23/2016,Oceanside,tomato,213,28
1/23/2016,Oceanside,cucumber,253,24
1/23/2016,Oceanside,avocado,139,50
1/23/2016,Stony Brook,banana,0,0
1/23/2016,Stony Brook,watermelon,251,23
1/23/2016,Stony Brook,orange,13,13
1/23/2016,Stony Brook,lettuce,80,53
1/23/2016,Stony Brook,tomato,276,23
1/23/2016,Stony Brook,cucumber,294,15
1/23/2016,Stony Brook,avocado,223,26
1/23/2016,Greenport,banana,0,0
1/23/2016,Greenport,watermelon,215,27
1/23/2016,Greenport,orange,0,0
1/23/2016,Greenport,lettuce,0,0
1/23/2016,Greenport,tomato,243,24
1/23/2016,Greenport,cucumber,276,21
1/23/2016,Greenport,avocado,154,39
1/23/2016,Rye,banana,87,50
1/23/2016,Rye,watermelon,306,14
1/23/2016,Rye,orange,131,40
1/23/2016,Rye,lettuce,177,33
1/23/2016,Rye,tomato,314,14
1/23/2016,Rye,cucumber,332,13
1/23/2016,Rye,avocado,274,23
1/23/2016,Sleepy Hollow,banana,0,0
1/23/2016,Sleepy Hollow,watermelon,231,24
1/23/2016,Sleepy Hollow,orange,0,0
1/23/2016,Sleepy Hollow,lettuce,25,25
1/23/2016,Sleepy Hollow,tomato,259,23
1/23/2016,Sleepy Hollow,cucumber,282,18
1/23/2016,Sleepy Hollow,avocado,193,41
1/24/2016,Garden City,banana,400,73
1/24/2016,Garden City,watermelon,400,20
1/24/2016,Garden City,orange,400,56
1/24/2016,Garden City,lettuce,400,49
1/24/2016,Garden City,tomato,400,15
1/24/2016,Garden City,cucumber,400,13
1/24/2016,Garden City,avocado,400,26
1/24/2016,Merrick,banana,400,63
1/24/2016,Merrick,watermelon,400,23
1/24/2016,Merrick,orange,400,71
1/24/2016,Merrick,lettuce,400,52
1/24/2016,Merrick,tomato,400,21
1/24/2016,Merrick,cucumber,400,16
1/24/2016,Merrick,avocado,400,29
1/24/2016,Oceanside,banana,400,119
1/24/2016,Oceanside,watermelon,400,40
1/24/2016,Oceanside,orange,400,109
1/24/2016,Oceanside,lettuce,400,94
1/24/2016,Oceanside,tomato,400,27
1/24/2016,Oceanside,cucumber,400,28
1/24/2016,Oceanside,avocado,400,41
1/24/2016,Stony Brook,banana,400,70
1/24/2016,Stony Brook,watermelon,400,24
1/24/2016,Stony Brook,orange,400,60
1/24/2016,Stony Brook,lettuce,400,57
1/24/2016,Stony Brook,tomato,400,17
1/24/2016,Stony Brook,cucumber,400,17
1/24/2016,Stony Brook,avocado,400,30
1/24/2016,Greenport,banana,400,108
1/24/2016,Greenport,watermelon,400,31
1/24/2016,Greenport,orange,400,74
1/24/2016,Greenport,lettuce,400,61
1/24/2016,Greenport,tomato,400,21
1/24/2016,Greenport,cucumber,400,19
1/24/2016,Greenport,avocado,400,42
1/24/2016,Rye,banana,400,59
1/24/2016,Rye,watermelon,400,15
1/24/2016,Rye,orange,400,52
1/24/2016,Rye,lettuce,400,37
1/24/2016,Rye,tomato,400,13
1/24/2016,Rye,cucumber,400,11
1/24/2016,Rye,avocado,400,21
1/24/2016,Sleepy Hollow,banana,400,84
1/24/2016,Sleepy Hollow,watermelon,400,31
1/24/2016,Sleepy Hollow,orange,400,70
1/24/2016,Sleepy Hollow,lettuce,400,56
1/24/2016,Sleepy Hollow,tomato,400,21
1/24/2016,Sleepy Hollow,cucumber,400,20
1/24/2016,Sleepy Hollow,avocado,400,37
1/25/2016,Garden City,banana,327,73
1/25/2016,Garden City,watermelon,380,18
1/25/2016,Garden City,orange,344,65
1/25/2016,Garden City,lettuce,351,48
1/25/2016,Garden City,tomato,385,16
1/25/2016,Garden City,cucumber,387,14
1/25/2016,Garden City,avocado,374,23
1/25/2016,Merrick,banana,337,74
1/25/2016,Merrick,watermelon,377,25
1/25/2016,Merrick,orange,329,71
1/25/2016,Merrick,lettuce,348,50
1/25/2016,Merrick,tomato,379,17
1/25/2016,Merrick,cucumber,384,14
1/25/2016,Merrick,avocado,371,24
1/25/2016,Oceanside,banana,281,126
1/25/2016,Oceanside,watermelon,360,32
1/25/2016,Oceanside,orange,291,110
1/25/2016,Oceanside,lettuce,306,89
1/25/2016,Oceanside,tomato,373,31
1/25/2016,Oceanside,cucumber,372,23
1/25/2016,Oceanside,avocado,359,45
1/25/2016,Stony Brook,banana,330,82
1/25/2016,Stony Brook,watermelon,376,23
1/25/2016,Stony Brook,orange,340,62
1/25/2016,Stony Brook,lettuce,343,62
1/25/2016,Stony Brook,tomato,383,19
1/25/2016,Stony Brook,cucumber,383,16
1/25/2016,Stony Brook,avocado,370,32
1/25/2016,Greenport,banana,292,103
1/25/2016,Greenport,watermelon,369,28
1/25/2016,Greenport,orange,326,79
1/25/2016,Greenport,lettuce,339,73
1/25/2016,Greenport,tomato,379,28
1/25/2016,Greenport,cucumber,381,21
1/25/2016,Greenport,avocado,358,41
1/25/2016,Rye,banana,341,47
1/25/2016,Rye,watermelon,385,14
1/25/2016,Rye,orange,348,39
1/25/2016,Rye,lettuce,363,39
1/25/2016,Rye,tomato,387,15
1/25/2016,Rye,cucumber,389,11
1/25/2016,Rye,avocado,379,20
1/25/2016,Sleepy Hollow,banana,316,105
1/25/2016,Sleepy Hollow,watermelon,369,26
1/25/2016,Sleepy Hollow,orange,330,81
1/25/2016,Sleepy Hollow,lettuce,344,58
1/25/2016,Sleepy Hollow,tomato,379,22
1/25/2016,Sleepy Hollow,cucumber,380,23
1/25/2016,Sleepy Hollow,avocado,363,31
1/26/2016,Garden City,banana,254,70
1/26/2016,Garden City,watermelon,362,20
1/26/2016,Garden City,orange,279,64
1/26/2016,Garden City,lettuce,303,41
1/26/2016,Garden City,tomato,369,16
1/26/2016,Garden City,cucumber,373,14
1/26/2016,Garden City,avocado,351,30
1/26/2016,Merrick,banana,263,72
1/26/2016,Merrick,watermelon,352,25
1/26/2016,Merrick,orange,258,68
1/26/2016,Merrick,lettuce,298,45
1/26/2016,Merrick,tomato,362,19
1/26/2016,Merrick,cucumber,370,14
1/26/2016,Merrick,avocado,347,25
1/26/2016,Oceanside,banana,155,104
1/26/2016,Oceanside,watermelon,328,37
1/26/2016,Oceanside,orange,181,99
1/26/2016,Oceanside,lettuce,217,84
1/26/2016,Oceanside,tomato,342,31
1/26/2016,Oceanside,cucumber,349,26
1/26/2016,Oceanside,avocado,314,41
1/26/2016,Stony Brook,banana,248,72
1/26/2016,Stony Brook,watermelon,353,23
1/26/2016,Stony Brook,orange,278,74
1/26/2016,Stony Brook,lettuce,281,52
1/26/2016,Stony Brook,tomato,364,21
1/26/2016,Stony Brook,cucumber,367,16
1/26/2016,Stony Brook,avocado,338,32
1/26/2016,Greenport,banana,189,99
1/26/2016,Greenport,watermelon,341,25
1/26/2016,Greenport,orange,247,79
1/26/2016,Greenport,lettuce,266,71
1/26/2016,Greenport,tomato,351,28
1/26/2016,Greenport,cucumber,360,22
1/26/2016,Greenport,avocado,317,38
1/26/2016,Rye,banana,294,56
1/26/2016,Rye,watermelon,371,18
1/26/2016,Rye,orange,309,52
1/26/2016,Rye,lettuce,324,33
1/26/2016,Rye,tomato,372,15
1/26/2016,Rye,cucumber,378,11
1/26/2016,Rye,avocado,359,20
1/26/2016,Sleepy Hollow,banana,211,96
1/26/2016,Sleepy Hollow,watermelon,343,27
1/26/2016,Sleepy Hollow,orange,249,88
1/26/2016,Sleepy Hollow,lettuce,286,67
1/26/2016,Sleepy Hollow,tomato,357,21
1/26/2016,Sleepy Hollow,cucumber,357,19
1/26/2016,Sleepy Hollow,avocado,332,31
1/27/2016,Garden City,banana,184,74
1/27/2016,Garden City,watermelon,342,18
1/27/2016,Garden City,orange,215,58
1/27/2016,Garden City,lettuce,262,52
1/27/2016,Garden City,tomato,353,18
1/27/2016,Garden City,cucumber,359,14
1/27/2016,Garden City,avocado,321,25
1/27/2016,Merrick,banana,191,78
1/27/2016,Merrick,watermelon,327,25
1/27/2016,Merrick,orange,190,65
1/27/2016,Merrick,lettuce,253,57
1/27/2016,Merrick,tomato,343,17
1/27/2016,Merrick,cucumber,356,16
1/27/2016,Merrick,avocado,322,26
1/27/2016,Oceanside,banana,51,51
1/27/2016,Oceanside,watermelon,291,34
1/27/2016,Oceanside,orange,82,82
1/27/2016,Oceanside,lettuce,133,81
1/27/2016,Oceanside,tomato,311,32
1/27/2016,Oceanside,cucumber,323,26
1/27/2016,Oceanside,avocado,273,39
1/27/2016,Stony Brook,banana,176,80
1/27/2016,Stony Brook,watermelon,330,24
1/27/2016,Stony Brook,orange,204,59
1/27/2016,Stony Brook,lettuce,229,50
1/27/2016,Stony Brook,tomato,343,21
1/27/2016,Stony Brook,cucumber,351,15
1/27/2016,Stony Brook,avocado,306,28
1/27/2016,Greenport,banana,90,88
1/27/2016,Greenport,watermelon,316,28
1/27/2016,Greenport,orange,168,75
1/27/2016,Greenport,lettuce,195,71
1/27/2016,Greenport,tomato,323,23
1/27/2016,Greenport,cucumber,338,18
1/27/2016,Greenport,avocado,279,33
1/27/2016,Rye,banana,238,49
1/27/2016,Rye,watermelon,353,16
1/27/2016,Rye,orange,257,48
1/27/2016,Rye,lettuce,291,33
1/27/2016,Rye,tomato,357,13
1/27/2016,Rye,cucumber,367,11
1/27/2016,Rye,avocado,339,22
1/27/2016,Sleepy Hollow,banana,115,81
1/27/2016,Sleepy Hollow,watermelon,316,32
1/27/2016,Sleepy Hollow,orange,161,76
1/27/2016,Sleepy Hollow,lettuce,219,62
1/27/2016,Sleepy Hollow,tomato,336,24
1/27/2016,Sleepy Hollow,cucumber,338,21
1/27/2016,Sleepy Hollow,avocado,301,37
1/28/2016,Garden City,banana,110,68
1/28/2016,Garden City,watermelon,324,23
1/28/2016,Garden City,orange,157,65
1/28/2016,Garden City,lettuce,210,50
1/28/2016,Garden City,tomato,335,15
1/28/2016,Garden City,cucumber,345,15
1/28/2016,Garden City,avocado,296,23
1/28/2016,Merrick,banana,113,74
1/28/2016,Merrick,watermelon,302,22
1/28/2016,Merrick,orange,125,70
1/28/2016,Merrick,lettuce,196,53
1/28/2016,Merrick,tomato,326,21
1/28/2016,Merrick,cucumber,340,14
1/28/2016,Merrick,avocado,296,25
1/28/2016,Oceanside,banana,0,0
1/28/2016,Oceanside,watermelon,257,37
1/28/2016,Oceanside,orange,0,0
1/28/2016,Oceanside,lettuce,52,52
1/28/2016,Oceanside,tomato,279,28
1/28/2016,Oceanside,cucumber,297,27
1/28/2016,Oceanside,avocado,234,45
1/28/2016,Stony Brook,banana,96,71
1/28/2016,Stony Brook,watermelon,306,21
1/28/2016,Stony Brook,orange,145,68
1/28/2016,Stony Brook,lettuce,179,55
1/28/2016,Stony Brook,tomato,322,20
1/28/2016,Stony Brook,cucumber,336,16
1/28/2016,Stony Brook,avocado,278,33
1/28/2016,Greenport,banana,2,2
1/28/2016,Greenport,watermelon,288,32
1/28/2016,Greenport,orange,93,89
1/28/2016,Greenport,lettuce,124,66
1/28/2016,Greenport,tomato,300,26
1/28/2016,Greenport,cucumber,320,23
